College of Marin	27	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUDH', 'CSUN']
Cuesta College	27	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUDH', 'CSUFresno']
Merced College	27	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUDH', 'CSUFresno']
Las Positas College	27	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUDH', 'CSUFresno']
Victor Valley College	27	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUDH', 'CSUSB']
Barstow Community College	27	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUDH', 'CSUSB']
Los Angeles Trade Technical College	27	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUDH', 'CSUFresno']
American River College	27	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUDH', 'CSUFresno']
Contra Costa College	27	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUDH', 'CSUFresno']
College of the Desert	27	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUDH', 'CSUSB']
Los Angeles Harbor College	27	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUDH', 'CSUFresno']
Mission College	27	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUDH', 'CSUFresno']
Fresno City College	27	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUDH', 'CSUFresno']
Shasta College	27	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUDH', 'CSUFresno']
Cabrillo College	27	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUDH', 'CSUFresno']
Glendale Community College	27	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUDH', 'CSUSB']
Mt. San Jacinto College	27	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUSB', 'CSUSM']
San Diego City College	27	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUSM', 'SDSU']
Crafton Hills College	27	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUSB', 'CSUSM']
Riverside City College	27	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUSB', 'CSUSM']
Cuyamaca College	27	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUSM', 'SDSU']
San Diego Mesa College	27	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUSM', 'SDSU']
City College of San Francisco	26	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUDH']
Lake Tahoe Community College	26	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUDH']
Los Angeles Valley College	26	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUDH']
Ohlone College	26	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUDH']
Pasadena City College	26	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUSB']
Golden West College	26	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUSB']
Mount San Antonio College	26	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUSB']
Palo Verde College	26	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUSB']
Rio Hondo College	26	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUSB']
Saddleback College	26	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUSB']
Santiago Canyon College	26	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUSB']
Chaffey College	26	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUSB']
Cypress College	26	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUSB']
Citrus College	26	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA', 'CSUSB']
Imperial Valley College	26	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'CSUSB', 'CSUSM', 'SDSU']
Los Angeles Mission College	25	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'UCM', 'UCLA', 'CSUDH']
Foothill College	25	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA']
Modesto Junior College	25	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA']
Santa Rosa Junior College	25	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA']
Los Medanos College	25	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA']
West Hills College Coalinga	25	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA']
Canada College	25	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA']
Gavilan College	25	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA']
Napa Valley College	25	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA']
Orange Coast College	25	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA']
Laney College	25	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA']
West Valley College	25	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA']
Lassen Community College	25	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA']
College of the Redwoods	25	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA']
Bakersfield College	25	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA']
Los Angeles Pierce College	25	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA']
Oxnard College	25	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA']
Yuba College	25	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA']
West Los Angeles College	25	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA']
Santa Barbara City College	25	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA']
Sierra College	25	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA']
Solano Community College	25	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA']
Ventura College	25	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA']
Chabot College	25	['CSUCI', 'CSUB', 'CSUEB', 'CSULB', 'CPP', 'CPSLO', 'CSULA', 'CSUMB', 'CSUF', 'Sonoma', 'Chico', 'SJSU', 'CSUStan', 'CSUS', 'Humboldt', 'UCI', 'UCB', 'UCSD', 'UCSC', 'UCSB', 'UCD', 'UCR', 'SFSU', 'UCM', 'UCLA']
